@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Neutral,Calm,Happy,Angry,Disgust,Sad,Fearful,Surprise}

@DATA
0.067508,0.017666,2.910878,0.273596,0.243601,1.384189,0.006312,0.358573,-31.219746,1.477610,0.087406,-0.033740,-0.175156,0.198952,-0.112402,-0.159555,-0.112641,-0.182560,-0.207149,-0.158353,-0.217733,0.021193,0.004063,0.037136,0.021692,0.011519,0.004058,0.048871,0.006109,0.003777,0.004894,0.007580,0.004284,0.025129,0.044355,0.017839,0.324386,0.061577,0.028411,0.550811,0.004166,0.123577,2.328425,0.671884,0.549486,0.508228,0.348485,0.232332,0.259446,0.239841,0.245851,0.250459,0.189804,0.223973,0.257027,0.022856,0.004885,0.041232,0.025449,0.015025,0.004138,0.051544,0.010595,0.005421,0.003219,0.005661,0.004515,0.017999,Sad
0.061453,0.006070,2.740932,0.259242,0.242804,1.031433,0.019054,0.231354,-33.443785,1.770222,0.069792,0.136880,-0.218529,0.116339,0.049166,0.020370,0.057780,-0.002563,-0.027303,0.035055,-0.002480,0.008384,0.005415,0.018749,0.010042,0.023642,0.012792,0.038162,0.002741,0.005885,0.013648,0.016732,0.008386,0.017555,0.041983,0.007842,0.408436,0.080261,0.046595,0.562812,0.041494,0.163659,3.075586,0.709847,0.587492,0.403391,0.468559,0.292772,0.220412,0.226770,0.253731,0.208315,0.181023,0.170708,0.169819,0.009795,0.009646,0.018303,0.007759,0.019983,0.011987,0.033265,0.004810,0.005427,0.011000,0.013989,0.012124,0.009362,Sad
0.054548,0.017053,2.702535,0.265275,0.275049,0.415706,0.011839,0.071200,-31.980965,1.819820,0.259714,0.380087,-0.161102,-0.034981,-0.051846,-0.075245,0.115512,-0.050891,0.008763,-0.066251,-0.166894,0.015297,0.002592,0.130575,0.011528,0.007518,0.005696,0.094671,0.000711,0.002074,0.003323,0.008857,0.004612,0.050281,0.045017,0.018826,0.404814,0.067343,0.031747,0.487977,0.011084,0.119708,2.064769,0.776717,0.495392,0.416855,0.345709,0.257748,0.307020,0.281917,0.237966,0.234426,0.240945,0.210530,0.251314,0.019956,0.005364,0.084099,0.014446,0.010471,0.008571,0.043267,0.000932,0.002585,0.004471,0.010059,0.008203,0.018529,Sad
0.063823,0.005042,2.690837,0.312799,0.275961,1.401719,0.003822,0.431594,-32.271910,1.837757,0.443419,0.229159,-0.275180,0.205648,0.149029,-0.004186,0.072344,0.048977,0.016000,-0.114133,-0.016210,0.012389,0.003502,0.031687,0.008011,0.012454,0.007647,0.086435,0.001283,0.004058,0.010531,0.029942,0.005604,0.027466,0.036031,0.006854,0.273937,0.058603,0.027607,0.453791,0.002242,0.134468,2.093826,0.515017,0.432820,0.344982,0.372965,0.257901,0.228113,0.230963,0.191606,0.172020,0.164870,0.145812,0.157031,0.011510,0.004371,0.018140,0.006559,0.006788,0.005558,0.054365,0.001294,0.003166,0.008738,0.020148,0.006389,0.012597,Sad
0.114318,0.012793,2.931473,0.270050,0.261104,0.884208,0.005616,0.200434,-33.421747,1.661142,0.291767,-0.029542,-0.187379,0.051725,0.094378,0.065219,0.117076,-0.116159,-0.039582,-0.087129,-0.160219,0.035057,0.004008,0.100838,0.008262,0.005389,0.008240,0.060368,0.000892,0.001707,0.004216,0.025368,0.014374,0.041266,0.043537,0.012246,0.356216,0.073239,0.039081,0.419734,0.004129,0.143137,3.389407,0.610915,0.476712,0.535723,0.310104,0.244196,0.203727,0.237543,0.278508,0.249592,0.188967,0.203583,0.219439,0.025555,0.006528,0.064341,0.011059,0.006819,0.010912,0.053085,0.001116,0.002281,0.003264,0.019081,0.017526,0.017571,Sad
0.066919,0.010894,2.722937,0.278414,0.270126,0.576452,0.007381,0.110059,-32.951365,1.795264,0.544349,0.312366,0.138175,0.076021,0.182816,0.042607,0.021289,0.078333,-0.055757,0.075433,0.041153,0.004747,0.001008,0.068897,0.017979,0.018326,0.004067,0.111998,0.000556,0.003925,0.005145,0.007949,0.002828,0.043390,0.070234,0.013954,0.404495,0.056254,0.031755,0.502201,0.005609,0.144339,2.451277,0.693335,0.404882,0.282085,0.289581,0.213739,0.192615,0.261928,0.180281,0.154274,0.154284,0.177192,0.168732,0.006892,0.001106,0.063755,0.019322,0.017443,0.004075,0.055418,0.000813,0.005731,0.007175,0.006748,0.004218,0.015267,Sad
0.090747,0.008249,3.084562,0.255452,0.236972,1.203318,0.008672,0.238592,-33.445435,1.469781,-0.096872,0.007649,-0.301129,-0.059697,-0.093912,-0.230714,-0.254245,-0.156465,-0.306469,-0.089335,-0.233596,0.019255,0.005824,0.041667,0.019672,0.014242,0.009590,0.026808,0.005486,0.007583,0.004827,0.015211,0.004503,0.021020,0.050150,0.010685,0.218617,0.072767,0.029407,0.516889,0.007621,0.122355,2.453173,0.603370,0.608923,0.405598,0.380958,0.269294,0.281171,0.288386,0.240605,0.259889,0.333906,0.271427,0.256643,0.022658,0.009562,0.044535,0.018092,0.018273,0.010350,0.026387,0.010262,0.009512,0.003868,0.012437,0.005272,0.012536,Sad
0.063300,0.014339,2.557459,0.274357,0.255054,0.719849,0.008464,0.191102,-32.832560,2.111606,0.230637,0.185139,-0.015478,0.204976,0.189684,0.070186,0.072295,0.038289,-0.004756,0.031001,0.037011,0.009001,0.004512,0.055165,0.010243,0.015247,0.006165,0.132238,0.001788,0.002935,0.005536,0.018893,0.002197,0.045751,0.052960,0.016445,0.457178,0.074435,0.038078,0.598829,0.006687,0.201068,2.829733,0.823069,0.756494,0.445163,0.344515,0.250224,0.269930,0.192682,0.228073,0.185392,0.191669,0.164412,0.185985,0.015250,0.008659,0.041993,0.012106,0.014192,0.010854,0.060753,0.003140,0.003277,0.006528,0.019006,0.003249,0.017074,Sad
0.079539,0.006339,2.749011,0.306131,0.247933,1.506491,0.008984,0.330179,-33.918144,1.480926,-0.008742,-0.255667,-0.194519,-0.079120,-0.087520,-0.078614,-0.092031,-0.092735,-0.064026,-0.045025,-0.134344,0.012608,0.003730,0.024729,0.013972,0.009172,0.009068,0.023896,0.001579,0.005254,0.006557,0.013684,0.011953,0.016493,0.061178,0.006871,0.507089,0.089944,0.036693,0.665497,0.016082,0.176196,3.145961,0.746882,0.524017,0.599239,0.334217,0.227535,0.231048,0.217699,0.233783,0.260138,0.236396,0.236364,0.208320,0.015548,0.005724,0.026319,0.016763,0.008896,0.011324,0.022731,0.001461,0.006454,0.005970,0.019301,0.020844,0.011758,Sad
0.063704,0.005623,2.691692,0.237928,0.253693,0.376518,0.008172,0.046792,-34.664867,1.893040,0.241175,0.119978,-0.046731,0.099893,0.000394,0.068811,0.004215,0.014175,-0.091173,-0.055882,0.019568,0.005173,0.003013,0.032500,0.010771,0.021662,0.013896,0.136658,0.000988,0.003261,0.009222,0.008246,0.004268,0.045701,0.035740,0.008707,0.356395,0.079553,0.041512,0.312595,0.007824,0.056585,3.474966,0.816155,0.606899,0.417953,0.387562,0.273342,0.350125,0.268632,0.296360,0.199614,0.231524,0.148177,0.156388,0.005981,0.004551,0.032353,0.015549,0.029841,0.024562,0.074715,0.001822,0.003956,0.010268,0.007387,0.007865,0.017346,Sad
0.066134,0.008009,2.805192,0.289097,0.215139,1.407485,0.011131,0.286628,-36.422519,1.230035,-0.078044,-0.137577,-0.166306,0.069505,-0.085998,0.007351,-0.093207,-0.120701,-0.111444,-0.120561,-0.022712,0.010371,0.002650,0.021339,0.020703,0.007112,0.004118,0.020431,0.001896,0.004841,0.011513,0.008726,0.003127,0.015978,0.050197,0.010263,0.445166,0.125695,0.057510,0.824575,0.014952,0.205440,3.775422,0.942771,0.529819,0.402995,0.298702,0.268006,0.181548,0.164652,0.201000,0.229169,0.260334,0.213564,0.233512,0.017320,0.003828,0.024834,0.021502,0.008400,0.005906,0.023053,0.002882,0.008084,0.017298,0.011099,0.004653,0.012885,Sad
0.064646,0.008426,2.786842,0.228284,0.248395,0.486366,0.007319,0.066559,-33.952987,1.596852,0.168978,0.384389,-0.180970,0.106237,0.432061,-0.094038,0.008879,0.060161,0.028994,0.052289,0.166577,0.006608,0.003812,0.071236,0.005592,0.014834,0.005987,0.115856,0.003894,0.004091,0.007840,0.015716,0.002336,0.042542,0.038578,0.011078,0.316341,0.060733,0.031865,0.380441,0.004755,0.078392,2.663768,0.631459,0.772948,0.251695,0.379003,0.264393,0.311373,0.255637,0.248488,0.174078,0.169079,0.193524,0.216587,0.009100,0.007879,0.051512,0.006767,0.017987,0.007391,0.061881,0.004604,0.004623,0.008486,0.017776,0.002766,0.015651,Sad
0.038728,0.015545,2.482980,0.294242,0.238533,0.693418,0.016106,0.069564,-36.043860,1.246598,-0.158475,-0.031858,-0.169009,-0.089752,-0.032323,-0.202605,-0.191969,-0.206831,-0.199584,-0.063678,-0.008839,0.009665,0.005717,0.022478,0.015003,0.024505,0.018640,0.026182,0.002576,0.004607,0.003655,0.006630,0.003113,0.020047,0.038246,0.017530,0.449223,0.081840,0.045458,0.618498,0.029166,0.104657,3.794253,0.923047,0.522399,0.424767,0.342473,0.280602,0.249168,0.263952,0.236693,0.196492,0.237035,0.242698,0.285145,0.010228,0.008684,0.025056,0.019133,0.036781,0.026432,0.026366,0.004094,0.005246,0.003648,0.008064,0.003257,0.013535,Sad
0.060411,0.008341,2.718473,0.279245,0.263266,0.653106,0.006180,0.162281,-33.280949,2.016213,0.354849,0.387955,0.039961,0.046019,0.236397,0.150729,0.146581,0.051397,-0.039463,0.014404,-0.006696,0.006249,0.002783,0.078593,0.009017,0.014751,0.010504,0.126920,0.001325,0.003275,0.008194,0.022318,0.002465,0.047233,0.038181,0.007757,0.287207,0.070850,0.030898,0.624986,0.004972,0.204690,2.224665,0.671254,0.553602,0.363858,0.332267,0.292021,0.280780,0.276911,0.224395,0.160901,0.159464,0.184465,0.175822,0.007939,0.004029,0.056698,0.012259,0.011905,0.015769,0.056564,0.002121,0.005345,0.007501,0.015445,0.003227,0.013705,Sad
0.060266,0.007753,2.868370,0.261379,0.220722,1.555503,0.019542,0.341587,-33.110620,1.078861,-0.019164,-0.120206,-0.340702,-0.001569,-0.048129,-0.102662,0.000493,-0.063387,-0.024734,-0.102858,-0.113345,0.031995,0.002899,0.022045,0.009472,0.005170,0.005931,0.021216,0.002681,0.003401,0.005406,0.012860,0.009897,0.017364,0.047874,0.008287,0.419316,0.093864,0.049779,0.705065,0.049633,0.182184,4.058433,0.739179,0.496365,0.521133,0.378924,0.230939,0.254821,0.165465,0.203156,0.244595,0.200232,0.196506,0.234882,0.026000,0.002514,0.029388,0.012056,0.004619,0.006606,0.022954,0.003993,0.003015,0.006122,0.014544,0.012195,0.014321,Sad
0.054619,0.008247,2.400896,0.289342,0.240321,1.361475,0.005335,0.272722,-34.268094,1.917319,0.412052,0.126616,-0.059047,-0.096515,0.109488,0.023700,0.098621,0.050166,0.006417,0.009080,-0.084138,0.013627,0.003661,0.054241,0.010080,0.011730,0.006080,0.034859,0.003620,0.007276,0.010340,0.023170,0.005466,0.021730,0.041152,0.009420,0.455174,0.089982,0.048739,0.604715,0.004857,0.179288,3.947931,0.707904,0.593470,0.458094,0.428441,0.277096,0.302454,0.288968,0.243030,0.212849,0.193684,0.168544,0.139253,0.013468,0.005766,0.037579,0.011948,0.009437,0.005501,0.025841,0.008754,0.008614,0.009454,0.017783,0.008125,0.010811,Sad
0.067216,0.008744,2.751663,0.279038,0.248589,1.299904,0.005742,0.263535,-33.460775,1.452932,0.078463,0.075303,-0.275750,0.096378,0.083548,-0.061458,0.006198,-0.169236,-0.122455,-0.116301,-0.084425,0.014351,0.003224,0.036004,0.008657,0.010189,0.004723,0.033883,0.001412,0.004067,0.011930,0.021146,0.006232,0.019504,0.042600,0.008737,0.487804,0.064214,0.025849,0.534565,0.004343,0.144523,2.665030,0.692473,0.610981,0.493554,0.385787,0.314380,0.220872,0.232595,0.207059,0.234462,0.191602,0.229237,0.229937,0.014484,0.004007,0.030838,0.009400,0.013714,0.005358,0.024552,0.001321,0.003705,0.010212,0.022107,0.007967,0.012563,Sad
0.030415,0.007968,2.841997,0.215660,0.185900,0.791067,0.044953,0.109319,-37.377344,1.349036,0.249700,0.190268,-0.163335,0.028022,0.106196,0.056129,0.032622,0.064988,-0.017092,0.051125,-0.018697,0.004799,0.001800,0.025207,0.012325,0.025637,0.003356,0.062610,0.002605,0.005072,0.010719,0.008495,0.002790,0.025710,0.032527,0.008680,0.435676,0.159494,0.097952,0.794516,0.087263,0.176181,4.091054,0.636485,0.461696,0.281955,0.317561,0.169120,0.204391,0.197664,0.166506,0.182303,0.131525,0.135383,0.119629,0.004426,0.001714,0.018056,0.013615,0.019099,0.003454,0.039651,0.006014,0.006744,0.011158,0.009293,0.003781,0.012511,Sad
0.056444,0.006632,2.936476,0.244420,0.214577,1.253753,0.026842,0.263208,-35.406354,1.383247,-0.174377,-0.211571,-0.282551,-0.004772,-0.064393,-0.055942,-0.118038,-0.182210,-0.131514,-0.108779,-0.117089,0.026355,0.004647,0.015384,0.009481,0.015742,0.010868,0.026995,0.002303,0.002011,0.006197,0.014793,0.009267,0.019164,0.040674,0.010066,0.351880,0.096472,0.048944,0.670330,0.041016,0.135687,2.507923,0.499963,0.481750,0.433577,0.283683,0.240328,0.183993,0.216514,0.182755,0.196910,0.222285,0.175717,0.156844,0.022992,0.003698,0.012672,0.012651,0.017462,0.016445,0.019672,0.001686,0.001345,0.005734,0.013698,0.009454,0.012564,Sad
0.041381,0.006213,2.650301,0.300780,0.247348,1.209709,0.004705,0.150081,-35.527338,1.653516,0.316758,0.099291,-0.119693,-0.001099,0.200695,0.057599,-0.029211,0.082963,-0.055446,0.026528,0.022290,0.014946,0.003169,0.037231,0.008852,0.014642,0.005956,0.035813,0.002400,0.005562,0.005416,0.014897,0.006611,0.018475,0.033226,0.007566,0.433052,0.075543,0.034682,0.730031,0.003272,0.171332,3.220286,0.891119,0.633335,0.332354,0.403259,0.291026,0.286382,0.222753,0.207762,0.244632,0.143312,0.159397,0.202036,0.015625,0.004369,0.030026,0.008694,0.013160,0.006213,0.024190,0.003646,0.005712,0.004917,0.017957,0.010765,0.010945,Sad
0.048833,0.004944,2.716924,0.190762,0.178226,0.860224,0.007539,0.163778,-36.278896,1.348933,-0.095251,0.008555,-0.159919,-0.052376,-0.067151,-0.118534,-0.035165,-0.163093,-0.124627,-0.159091,-0.179642,0.017055,0.007252,0.032190,0.015318,0.012603,0.006496,0.050008,0.003293,0.007554,0.005135,0.008163,0.005737,0.025231,0.031837,0.007686,0.392787,0.090255,0.049654,0.587587,0.008236,0.114043,2.391434,0.709770,0.500390,0.427505,0.329742,0.299725,0.212029,0.204738,0.179352,0.162083,0.196221,0.187377,0.205983,0.017318,0.011645,0.036019,0.015361,0.013391,0.006496,0.032801,0.004888,0.013537,0.004423,0.007892,0.007664,0.013413,Sad
0.038454,0.009842,2.912030,0.210031,0.220865,0.612047,0.058823,0.128070,-32.330577,1.777426,0.124120,0.154299,-0.109372,0.217111,0.012631,0.130427,0.036467,0.023666,-0.030464,-0.028191,-0.000501,0.006532,0.005340,0.022586,0.005692,0.009382,0.015532,0.097885,0.001591,0.005529,0.016238,0.011403,0.003652,0.033214,0.042352,0.010404,0.362329,0.080902,0.048691,0.488362,0.097553,0.122114,2.313712,0.723615,0.571050,0.305333,0.357754,0.299894,0.255153,0.232782,0.232207,0.195564,0.163279,0.142315,0.170269,0.006570,0.006822,0.029042,0.009145,0.011553,0.024063,0.047368,0.002560,0.005712,0.017759,0.013483,0.003426,0.014895,Sad
0.075836,0.009087,2.581859,0.229676,0.206883,1.150733,0.007110,0.178193,-36.286303,1.086319,-0.163167,-0.099154,-0.316830,-0.168665,-0.104399,-0.239121,0.067124,-0.067261,0.067667,0.004889,-0.035294,0.010104,0.004701,0.016586,0.007539,0.009031,0.007986,0.041436,0.002710,0.009443,0.008194,0.014821,0.012280,0.019491,0.048624,0.009838,0.528772,0.096570,0.054934,0.702219,0.007506,0.136056,4.116909,0.618246,0.499001,0.393458,0.378131,0.270330,0.216251,0.271930,0.255945,0.297176,0.229803,0.243836,0.273838,0.011247,0.005684,0.016708,0.007628,0.013120,0.009022,0.038351,0.003898,0.016990,0.007141,0.017811,0.016130,0.013020,Sad
0.060779,0.005443,2.595575,0.280618,0.256528,0.925926,0.004791,0.244101,-32.269140,1.574844,0.230864,0.134359,-0.101683,0.175039,0.112865,-0.032622,0.120754,0.054644,-0.155860,-0.009412,0.045533,0.009847,0.003935,0.049853,0.013199,0.011718,0.007896,0.097659,0.002075,0.003769,0.006299,0.014188,0.005363,0.033869,0.056583,0.007010,0.371794,0.059906,0.031483,0.600732,0.002854,0.170835,2.248638,0.688331,0.622159,0.391843,0.389069,0.239157,0.244570,0.297696,0.254536,0.218484,0.180826,0.165555,0.176541,0.011801,0.006059,0.037519,0.012222,0.009052,0.007420,0.053761,0.004120,0.003702,0.005674,0.010539,0.005964,0.015918,Sad
0.067394,0.014516,2.884683,0.241949,0.228931,1.182610,0.007980,0.287135,-30.736458,1.326285,0.106705,-0.126354,-0.208990,0.249233,-0.180761,-0.153017,-0.186526,-0.333792,-0.142096,-0.167839,-0.186251,0.013591,0.006237,0.040097,0.024819,0.015822,0.007500,0.035606,0.004695,0.002605,0.004325,0.007509,0.005346,0.022870,0.037790,0.015424,0.477952,0.067660,0.031135,0.583437,0.006169,0.167100,2.381075,0.740736,0.622995,0.513248,0.370203,0.299691,0.265222,0.253300,0.250822,0.254405,0.235950,0.217719,0.264630,0.016234,0.011058,0.038785,0.026820,0.018812,0.008430,0.044588,0.006559,0.002491,0.003863,0.006962,0.006502,0.016026,Sad
0.066062,0.004750,2.878169,0.245299,0.252071,0.805421,0.006235,0.161413,-32.811115,1.935116,0.151796,0.150910,-0.273714,0.193515,0.109577,0.101715,0.034159,-0.016970,-0.057382,0.002527,0.016322,0.015411,0.006719,0.071144,0.016776,0.020105,0.006989,0.055779,0.002696,0.008471,0.007716,0.014082,0.007282,0.030314,0.037380,0.006635,0.257651,0.062813,0.026650,0.572211,0.004542,0.144087,2.297827,0.600601,0.562500,0.338022,0.493942,0.228662,0.236298,0.226881,0.232273,0.215072,0.177245,0.155179,0.153784,0.019375,0.009736,0.049964,0.014758,0.017242,0.005808,0.052341,0.005059,0.010048,0.006544,0.010436,0.010400,0.015969,Sad
0.052113,0.015478,2.664366,0.247609,0.259780,0.456549,0.009353,0.074499,-31.446399,2.037473,0.244785,0.121321,-0.016841,0.017575,0.039830,0.025080,0.047911,0.022562,0.026958,-0.061262,-0.173116,0.021660,0.001460,0.082749,0.007125,0.004716,0.002521,0.085612,0.000536,0.001785,0.009598,0.025483,0.008504,0.042106,0.035946,0.016860,0.371151,0.058022,0.032660,0.487602,0.007326,0.107153,2.673748,0.651224,0.655949,0.464059,0.344909,0.310897,0.270663,0.204947,0.241306,0.194362,0.226643,0.207918,0.201103,0.022220,0.001552,0.065993,0.012517,0.005505,0.003044,0.036092,0.000814,0.001796,0.012171,0.029583,0.015427,0.015997,Sad
0.048669,0.003336,2.574876,0.318811,0.263308,1.566978,0.023427,0.428000,-34.897306,1.503163,0.354393,0.207528,-0.149852,0.244750,0.069385,0.050018,0.044845,0.020882,0.021153,-0.072326,0.036300,0.010040,0.002903,0.036727,0.005664,0.009359,0.007459,0.042029,0.001422,0.003093,0.009558,0.039760,0.005456,0.020822,0.025818,0.006046,0.462596,0.081384,0.044044,0.639017,0.042085,0.170278,2.458503,0.461143,0.380696,0.311586,0.331831,0.214398,0.235128,0.192878,0.187027,0.181488,0.181188,0.181364,0.142298,0.009888,0.002986,0.023400,0.003427,0.005630,0.006888,0.038727,0.001144,0.002702,0.009097,0.030998,0.008652,0.012501,Sad
0.111697,0.014023,3.040355,0.251080,0.251821,0.944188,0.005571,0.203674,-31.719463,1.718223,0.027659,-0.077789,-0.313506,0.157450,0.225601,-0.012229,0.343995,-0.052488,-0.055776,-0.180823,-0.122466,0.022572,0.005044,0.051276,0.007027,0.005404,0.002561,0.036232,0.001706,0.003466,0.023023,0.038764,0.009823,0.027958,0.046136,0.016095,0.240279,0.056679,0.025700,0.557400,0.005172,0.132595,2.268103,0.688262,0.440920,0.430127,0.387362,0.334707,0.297977,0.223814,0.299347,0.237870,0.201137,0.215719,0.206014,0.020105,0.008869,0.029532,0.009795,0.005779,0.002393,0.031375,0.003328,0.003410,0.020052,0.027688,0.011441,0.011594,Sad
0.048353,0.008706,2.681640,0.258089,0.260226,0.540848,0.010015,0.101684,-32.480281,2.145193,0.522329,0.279827,0.149275,0.123149,0.197339,0.104051,0.042240,0.130228,-0.028619,0.017812,0.017002,0.014049,0.002297,0.082513,0.007361,0.013219,0.005850,0.119791,0.000789,0.002112,0.005244,0.017967,0.002669,0.046433,0.053056,0.010499,0.311064,0.081185,0.031286,0.539996,0.009286,0.160239,2.490084,0.781160,0.450867,0.370687,0.294341,0.216229,0.267152,0.171753,0.209737,0.186757,0.178678,0.158774,0.172963,0.017016,0.004352,0.067606,0.008598,0.012654,0.008398,0.057937,0.000850,0.001954,0.006691,0.017444,0.004206,0.015185,Sad
0.059358,0.008291,3.089557,0.194205,0.227630,0.468187,0.027420,0.076059,-31.971252,1.792345,-0.002479,-0.006683,-0.369748,0.072610,-0.017697,-0.266093,-0.190981,-0.177840,-0.235196,-0.091726,-0.168798,0.011376,0.004079,0.036408,0.028451,0.010570,0.010947,0.078879,0.001987,0.004229,0.004129,0.014486,0.004902,0.034628,0.040227,0.009253,0.235137,0.075143,0.039092,0.405626,0.029573,0.082719,3.213456,0.618201,0.509285,0.378753,0.345825,0.264885,0.245365,0.306550,0.242106,0.227671,0.290935,0.216651,0.231276,0.015971,0.007375,0.038742,0.032652,0.011820,0.012837,0.044342,0.003566,0.005130,0.003553,0.016094,0.008668,0.014422,Sad
0.055205,0.015063,2.784266,0.276628,0.251528,0.891591,0.008814,0.217937,-33.006612,1.816518,0.230944,0.137292,-0.180463,0.248927,0.138906,0.077520,0.062079,-0.047854,0.010440,0.021174,-0.032527,0.012508,0.004568,0.041356,0.012242,0.012122,0.006689,0.097214,0.001583,0.002627,0.005803,0.014969,0.002722,0.035120,0.052556,0.015084,0.359129,0.073338,0.031938,0.582857,0.009483,0.183647,2.985985,0.768547,0.685313,0.425727,0.426641,0.256069,0.280233,0.222428,0.230883,0.217087,0.183605,0.195657,0.171014,0.016253,0.008546,0.034144,0.011908,0.011788,0.008295,0.045850,0.002990,0.002477,0.006085,0.015130,0.002776,0.012836,Sad
0.058264,0.014832,2.646794,0.280966,0.226869,1.413329,0.018921,0.316090,-34.973366,1.459419,-0.098926,-0.120578,-0.153460,-0.139166,-0.093603,-0.059691,-0.076846,-0.127225,-0.116377,-0.063895,-0.103778,0.015609,0.006599,0.022103,0.008624,0.011736,0.008216,0.032583,0.002277,0.005434,0.006549,0.010641,0.008020,0.017312,0.042122,0.016608,0.534009,0.112620,0.055366,0.771988,0.031679,0.187686,3.218708,0.729612,0.551549,0.466220,0.333912,0.280217,0.226133,0.241152,0.199789,0.238905,0.247708,0.250579,0.250221,0.020301,0.011152,0.022416,0.008108,0.011834,0.008667,0.033334,0.002873,0.006944,0.006413,0.010515,0.011914,0.012134,Sad
0.032989,0.006744,2.651901,0.200292,0.249947,0.259583,0.013740,0.042990,-33.444138,2.040061,0.321479,0.259210,0.038577,0.220461,0.144374,0.091123,0.002993,0.077467,0.026449,0.034180,0.016567,0.003731,0.002833,0.077615,0.008056,0.015034,0.005798,0.171919,0.000728,0.004161,0.003623,0.008201,0.005064,0.059626,0.026486,0.008540,0.351939,0.062408,0.034786,0.308296,0.010364,0.071081,2.729102,0.490479,0.486432,0.304631,0.287520,0.203567,0.200183,0.250382,0.181297,0.137953,0.152716,0.103584,0.118570,0.005005,0.004950,0.068186,0.010357,0.018138,0.007920,0.078624,0.001073,0.006172,0.003356,0.007617,0.007335,0.017528,Sad
0.061873,0.010386,2.840805,0.225369,0.218009,0.979842,0.014570,0.222444,-33.975281,1.843115,-0.250786,-0.209573,-0.248281,0.149597,-0.158123,-0.067347,-0.133750,-0.138650,0.042377,-0.021656,-0.078305,0.010184,0.002561,0.016636,0.009812,0.013512,0.009377,0.033688,0.003146,0.007908,0.022624,0.020841,0.007014,0.019185,0.043326,0.013205,0.423461,0.105336,0.060883,0.726975,0.033424,0.172035,3.833159,0.908654,0.663740,0.449067,0.323793,0.304839,0.253852,0.224523,0.221823,0.253742,0.254302,0.234448,0.201363,0.013080,0.002920,0.016256,0.010582,0.015559,0.011942,0.031556,0.003553,0.010778,0.020336,0.024525,0.013628,0.011111,Sad
